candidate_id,intention_mention_1,intention_mention_2,intention_mention_3,intention_mention_4,intention_mention_5,intention_mention_6,intention_mention_7,poll_type_id,population,poll_id,poll_type,nb_people,start_date,end_date,folder,pdf_url,id,institut,commanditaire,mention1,mention2,mention3,mention4,mention5,mention6,mention7,nombre_mentions,question,name,surname,parti,annonce_candidature,retrait_candidature,second_round,candidate
CE,3,32,34,12,13.0,6.0,,pt3,all,ifop_202411,pt3,1009,2024-11-13,2024-11-14,polls/ifop_202411,https://www.ifop.com/wp-content/uploads/2024/11/tableau-de-bord-des-personnalites-novembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Christian,Estrosi,,,,,Christian Estrosi
APR,2,26,33,10,20.0,9.0,,pt3,all,ifop_202411,pt3,1009,2024-11-13,2024-11-14,polls/ifop_202411,https://www.ifop.com/wp-content/uploads/2024/11/tableau-de-bord-des-personnalites-novembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Agnès,Pannier-Runacher,,,,,Agnès Pannier-Runacher
JNB,2,24,28,5,27.0,14.0,,pt3,all,ifop_202411,pt3,1009,2024-11-13,2024-11-14,polls/ifop_202411,https://www.ifop.com/wp-content/uploads/2024/11/tableau-de-bord-des-personnalites-novembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Jean-Noël,Barrot,,,,,Jean-Noël Barrot
SS,3,27,33,7,22.0,8.0,,pt3,all,ifop_202411,pt3,1009,2024-11-13,2024-11-14,polls/ifop_202411,https://www.ifop.com/wp-content/uploads/2024/11/tableau-de-bord-des-personnalites-novembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Stéphane,Séjourné,,,,,Stéphane Séjourné
DM,2,25,25,6,29.0,13.0,,pt3,all,ifop_202411,pt3,1009,2024-11-13,2024-11-14,polls/ifop_202411,https://www.ifop.com/wp-content/uploads/2024/11/tableau-de-bord-des-personnalites-novembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Didier,Migaud,,,,,Didier Migaud
AG,2,22,26,6,27.0,17.0,,pt3,all,ifop_202411,pt3,1009,2024-11-13,2024-11-14,polls/ifop_202411,https://www.ifop.com/wp-content/uploads/2024/11/tableau-de-bord-des-personnalites-novembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Anne,Genetet,,,,,Anne Genetet
EP,8,49,29,11,3.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Edouard,Philippe,Horizons,,,,Edouard Philippe
JB,14,31,25,29,1.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Jordan,Bardella,Rassemblement National,,,,Jordan Bardella
MLP,13,26,26,35,0.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Marine,Le Pen,Rassemblement National,,,,Marine Le Pen
RG,7,35,32,10,12.0,4.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Raphaël,Glucksmann,,,,,Raphaël Glucksmann
FH,5,40,35,20,0.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",François,Hollande,Parti Socialiste,,,,François Hollande
FR,9,41,28,10,9.0,3.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",François,Ruffin,La France Insoumise,,,,François Ruffin
NS,8,35,34,23,0.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Nicolas,Sarkozy,Les Républicains,,,,Nicolas Sarkozy
FRo,5,41,34,9,9.0,2.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Fabien,Roussel,Parti Communiste Français,,,,Fabien Roussel
GD,5,38,33,21,3.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Gérald,Darmanin,,,,,Gérald Darmanin
BLM,5,32,37,19,6.0,1.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Bruno,Le Maire,,,,,Bruno Le Maire
FB,4,42,37,13,1.0,3.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",François,Bayrou,Mouvement Démocrate,,,,François Bayrou
MM,8,31,28,30,1.0,2.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Marion,Maréchal,,,,,Marion Maréchal
XB,3,42,34,12,2.0,7.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Xavier,Bertrand,Les Républicains,,,,Xavier Bertrand
OF,3,35,35,10,14.0,3.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Olivier,Faure,Parti Socialiste,,,,Olivier Faure
RD,5,37,40,17,1.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Rachida,Dati,Les Républicains,,,,Rachida Dati
EC,5,29,34,25,5.0,2.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Eric,Ciotti,Les Républicains,,,,Eric Ciotti
BC,4,42,36,11,6.0,1.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Bernard,Cazeneuve,Parti Socialiste,,,,Bernard Cazeneuve
GL,5,37,38,10,2.0,8.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Gérard,Larcher,Les Républicains,,,,Gérard Larcher
YJ,5,40,31,10,11.0,3.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Yannick,Jadot,Europe Écologie Les Verts,,,,Yannick Jadot
MT,5,33,29,11,18.0,4.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Marine,Tondelier,Europe Écologie Les Verts,,,,Marine Tondelier
LW,4,37,36,17,1.0,5.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Laurent,Wauquiez,Les Républicains,,,,Laurent Wauquiez
YBP,4,29,35,9,17.0,6.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Yaël,Braun-Pivet,,,,,Yaël Braun-Pivet
CA,5,33,28,14,15.0,5.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Clémentine,Autain,La France Insoumise,,,,Clémentine Autain
JLM,8,22,29,40,1.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Jean-Luc,Mélenchon,La France Insoumise,,,,Jean-Luc Mélenchon
SR,7,28,30,22,10.0,3.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Sandrine,Rousseau,Europe Écologie Les Verts,,,,Sandrine Rousseau
EZ,6,19,28,46,1.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Eric,Zemmour,,,,,Eric Zemmour
MB,5,26,31,19,14.0,5.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Manuel,Bompard,La France Insoumise,,,,Manuel Bompard
MBa,8,44,33,9,4.0,2.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Michel,Barnier,Les Républicains,,,,Michel Barnier
AH,5,31,34,26,3.0,1.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Anne,Hidalgo,Parti Socialiste,,,,Anne Hidalgo
MP,5,23,29,24,15.0,4.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Mathilde,Panot,La France Insoumise,,,,Mathilde Panot
GA,8,38,34,18,2.0,0.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Gabriel,Attal,La République En Marche,,,,Gabriel Attal
BR,7,35,30,13,11.0,4.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Bruno,Retailleau,Les Républicains,,,,Bruno Retailleau
DL,3,28,26,8,25.0,10.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",David,Lisnard,Les Républicains,,,,David Lisnard
JC,4,42,40,10,3.0,1.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Jean,Castex,Les Républicains,,,,Jean Castex
CV,3,33,35,8,15.0,6.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Catherine,Vautrin,,,,,Catherine Vautrin
SL,5,37,36,7,12.0,3.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Sébastien,Lecornu,Les Républicains,,,,Sébastien Lecornu
VP,3,30,43,21,2.0,1.0,,pt3,all,ifop_202412,pt3,1005,2024-12-11,2024-12-12,polls/ifop_202412,https://www.ifop.com/wp-content/uploads/2024/12/tableau-de-bord-des-personnalites-decembre-2024.pdf,pt3,IFOP,Paris Match et Sud Radio,Une excellente opinion,Une bonne opinion,Une mauvaise opinion,Une très mauvaise opinion,Ne la connait pas suffisamment,Ne se prononce pas,,6,"Pour chacune des personnalités suivantes, en avez-vous une excellente opinion, une bonne opinion, une mauvaise opinion, une très mauvaise opinion ou vous ne la connaissez pas suffisamment ?",Valérie,Pécresse,Les Républicains,,,,Valérie Pécresse
